Date,Open,High,Low,Close,Volume,Daily Change
2020-03-26,4.35,4.71,4.3,4.41,6210979,0.05755395683453246
2020-03-27,4.97,5.08,4.17,4.22,7024763,-0.043083900226757454
2020-03-30,4.22,4.27,3.65,3.65,3350571,-0.13507109004739337
2020-03-31,3.63,3.8,3.5,3.5,2304132,-0.041095890410958846
2020-04-01,3.45,3.49,3.12,3.25,4568695,-0.0714285714285714
2020-04-02,3.26,3.35,2.85,2.85,4064339,-0.12307692307692308
2020-04-03,2.85,2.94,2.57,2.8,3830761,-0.01754385964912286
2020-04-06,2.86,3.2,2.83,3.09,3340544,0.10357142857142865
2020-04-07,3.39,3.44,3.1,3.27,2836859,0.058252427184465994
2020-04-08,3.23,3.67,3.2,3.41,2884528,0.042813455657492394
2020-04-09,3.6,4.25,3.49,3.89,5908916,0.1407624633431086
2020-04-13,4.25,4.76,4.16,4.74,6844501,0.21850899742930596
2020-04-14,5.21,6.47,5.14,5.95,13506632,0.2552742616033754
2020-04-15,5.66,5.67,4.9,5.27,7499854,-0.11428571428571443
2020-04-16,5.12,5.44,4.88,5.03,3371921,-0.04554079696394675
2020-04-17,5.22,5.28,4.43,4.88,5653188,-0.02982107355864816
2020-04-20,4.85,5.9,4.78,5.61,6085011,0.14959016393442637
2020-04-21,5.23,5.3,4.76,4.78,4142050,-0.14795008912655971
2020-04-22,5.14,5.17,4.83,4.89,2678133,0.023012552301255207
2020-04-23,4.75,4.89,4.58,4.7,2265853,-0.03885480572597122
2020-04-24,4.78,4.85,4.66,4.77,2236544,0.014893617021276562
2020-04-27,4.85,5.99,4.81,5.82,7275138,0.22012578616352219
2020-04-28,5.92,6.04,5.06,5.64,5200189,-0.030927835051546504
2020-04-29,5.83,6.09,5.45,6.04,3370045,0.07092198581560294
2020-04-30,5.87,5.97,5.64,5.73,2173530,-0.05132450331125826
2020-05-01,5.65,6.18,5.45,6.05,4005598,0.055846422338568846
2020-05-04,5.84,5.93,5.4,5.48,4068105,-0.09421487603305778
2020-05-05,5.55,5.63,5.35,5.39,2105919,-0.01642335766423375
2020-05-06,5.4,5.4,4.9,4.93,3369640,-0.0853432282003711
2020-05-07,4.83,4.93,4.65,4.87,2501195,-0.012170385395537497
2020-05-08,4.88,5.19,4.82,4.98,2353661,0.022587268993840004
2020-05-11,4.92,4.96,4.75,4.76,1699158,-0.04417670682730934
2020-05-12,4.78,4.92,4.46,4.54,2639157,-0.04621848739495793
2020-05-13,4.54,4.54,4.07,4.21,2874431,-0.07268722466960353
2020-05-14,4.15,4.19,3.96,4.13,1999130,-0.019002375296912177
2020-05-15,4.05,4.45,4.04,4.22,1940704,0.021791767554479424
2020-05-18,4.4,4.63,4.36,4.58,2317228,0.08530805687203791
2020-05-19,4.57,4.75,4.37,4.44,1840732,-0.03056768558951961
2020-05-20,4.48,4.69,4.34,4.43,2543609,-0.0022522522522524513
2020-05-21,4.45,4.65,4.4,4.44,1959159,0.0022573363431153126
2020-05-22,4.46,4.49,4.13,4.18,2379851,-0.05855855855855874
2020-05-26,4.37,4.61,4.34,4.42,3545926,0.05741626794258381
2020-05-27,4.58,4.71,4.36,4.69,3146603,0.06108597285067874
2020-05-28,4.74,4.74,4.31,4.33,2184367,-0.07675906183368875
2020-05-29,4.33,4.42,4.05,4.06,3973540,-0.06235565819861444
2020-06-01,4.12,4.36,4.02,4.13,2566596,0.017241379310344973
2020-06-02,4.27,4.31,4.06,4.18,2352553,0.012106537530266248
2020-06-03,4.24,4.52,4.2,4.44,3008178,0.06220095693779926
2020-06-04,4.44,4.72,4.38,4.47,3514299,0.006756756756756577
2020-06-05,4.29,4.41,4.09,4.14,6274428,-0.0738255033557047
2020-06-08,4.31,5.11,4.29,5.01,10133663,0.21014492753623193
2020-06-09,4.9,5.0,4.56,4.96,8073448,-0.009980039920159611
2020-06-10,4.78,5.53,4.68,5.07,10606372,0.022177419354838745
2020-06-11,4.64,4.87,4.18,4.37,6235993,-0.13806706114398426
2020-06-12,4.6,4.78,4.39,4.72,4378192,0.08009153318077789
2020-06-15,4.53,4.77,4.42,4.69,3910385,-0.0063559322033897026
2020-06-16,4.91,4.91,4.52,4.64,3123535,-0.0106609808102347
2020-06-17,4.64,4.83,4.54,4.76,3593466,0.02586206896551735
2020-06-18,4.66,4.95,4.66,4.95,3423827,0.0399159663865547
2020-06-19,4.95,5.08,4.69,4.88,7365867,-0.014141414141414232
2020-06-22,4.79,4.95,4.72,4.87,3173875,-0.002049180327868827
2020-06-23,4.91,4.98,4.8,4.83,3205372,-0.008213552361396315
2020-06-24,4.83,4.84,4.38,4.41,2953400,-0.08695652173913038
2020-06-25,4.31,4.54,4.3,4.46,2450936,0.011337868480725488
2020-06-26,4.48,4.5,4.27,4.35,3801155,-0.024663677130044914
2020-06-29,4.35,4.52,4.3,4.38,2122723,0.006896551724137945
2020-06-30,4.33,4.51,4.2,4.34,3797939,-0.0091324200913242
2020-07-01,4.31,4.5,4.31,4.44,2304101,0.023041474654378113
2020-07-02,4.49,4.51,4.29,4.29,1887751,-0.03378378378378388
